lightblue ,"grayish, grey, gray ","gold, yellow, mustard, golden ",navy ,"bluish, blue, indigo, denim ","lightgrey, silver, light gray ","darkgrey, charcoal, black grey ","burlap, sand, taupe, tan, beige, light brown ","natural, neutral, greige, ivory, cream, off white ",black ,"pink, light pink, dark pink ",white  ,black and white ,"teal, light teal, dark teal "
#,"""gray extra wide double curtain""","""mustard extra wide double curtain""",#,"""denim extra wide modern drape""","""light grey extra wide double curtain""","""black grey extra wide double curtain""","""light brown patio patio drapery""","""off white patio patio drapery""",#,"""dark pink extra wide double curtain""",#,#,"""light teal extra wide double curtain"""
#,"""grayish extra wide double drape""","""gold extra wide double drape""",#,"""bluish extra wide modern drapery""","""light gray extra wide double drape""","""dark grey extra wide double drape""","""burlap patio patio panel""","""natural patio patio panel""",#,"""pink extra wide double drape""",#,#,"""teal extra wide double drape"""
#,"""grey extra wide double drape""","""yellow extra wide double drape""",#,"""blue extra wide modern drapery""","""silver extra wide double drape""","""charcoal extra wide double drape""","""sand patio patio panel""","""neutral patio patio panel""",#,"""light pink extra wide double drape""",#,#,"""dark teal extra wide double drape"""
#,"""gray extra wide double drape""","""mustard extra wide double drape""",#,"""indigo extra wide modern drapery""","""light grey extra wide double drape""","""black grey extra wide double drape""","""taupe patio patio panel""","""greige patio patio panel""",#,"""dark pink extra wide double drape""",#,#,"""light teal extra wide double drape"""
#,"""grayish extra wide double drapery""","""gold extra wide double drapery""",#,"""denim extra wide modern drapery""","""light gray extra wide double drapery""","""dark grey extra wide double drapery""","""tan patio patio panel""","""ivory patio patio panel""",#,"""pink extra wide double drapery""",#,#,"""teal extra wide double drapery"""
#,"""grey extra wide double drapery""","""yellow extra wide double drapery""",#,"""bluish extra wide modern panel""","""silver extra wide double drapery""","""charcoal extra wide double drapery""","""beige patio patio panel""","""cream patio patio panel""",#,"""light pink extra wide double drapery""",#,#,"""dark teal extra wide double drapery"""
#,"""gray extra wide double drapery""","""mustard extra wide double drapery""",#,"""blue extra wide modern panel""","""light grey extra wide double drapery""","""black grey extra wide double drapery""","""light brown patio patio panel""","""off white patio patio panel""",#,"""dark pink extra wide double drapery""",#,#,"""light teal extra wide double drapery"""
#,"""grayish extra wide double panel""","""gold extra wide double panel""",#,"""indigo extra wide modern panel""","""light gray extra wide double panel""","""dark grey extra wide double panel""","""burlap patio patio window curtain""","""natural patio patio window curtain""",#,"""pink extra wide double panel""",#,#,"""teal extra wide double panel"""
#,"""grey extra wide double panel""","""yellow extra wide double panel""",#,"""denim extra wide modern panel""","""silver extra wide double panel""","""charcoal extra wide double panel""","""sand patio patio window curtain""","""neutral patio patio window curtain""",#,"""light pink extra wide double panel""",#,#,"""dark teal extra wide double panel"""
#,"""gray extra wide double panel""","""mustard extra wide double panel""",#,"""bluish extra wide modern window curtain""","""light grey extra wide double panel""","""black grey extra wide double panel""","""taupe patio patio window curtain""","""greige patio patio window curtain""",#,"""dark pink extra wide double panel""",#,#,"""light teal extra wide double panel"""
#,"""grayish extra wide double window curtain""","""gold extra wide double window curtain""",#,"""blue extra wide modern window curtain""","""light gray extra wide double window curtain""","""dark grey extra wide double window curtain""","""tan patio patio window curtain""","""ivory patio patio window curtain""",#,"""pink extra wide double window curtain""",#,#,"""teal extra wide double window curtain"""
#,"""grey extra wide double window curtain""","""yellow extra wide double window curtain""",#,"""indigo extra wide modern window curtain""","""silver extra wide double window curtain""","""charcoal extra wide double window curtain""","""beige patio patio window curtain""","""cream patio patio window curtain""",#,"""light pink extra wide double window curtain""",#,#,"""dark teal extra wide double window curtain"""
#,"""gray extra wide double window curtain""","""mustard extra wide double window curtain""",#,"""denim extra wide modern window curtain""","""light grey extra wide double window curtain""","""black grey extra wide double window curtain""","""light brown patio patio window curtain""","""off white patio patio window curtain""",#,"""dark pink extra wide double window curtain""",#,#,"""light teal extra wide double window curtain"""
#,"""grayish extra wide boho curtain""","""gold extra wide boho curtain""",#,"""bluish extra wide woven curtain""","""light gray extra wide boho curtain""","""dark grey extra wide boho curtain""","""burlap patio extra wide curtain""","""natural patio extra wide curtain""",#,"""pink extra wide boho curtain""",#,#,"""teal extra wide boho curtain"""
#,"""grey extra wide boho curtain""","""yellow extra wide boho curtain""",#,"""blue extra wide woven curtain""","""silver extra wide boho curtain""","""charcoal extra wide boho curtain""","""sand patio extra wide curtain""","""neutral patio extra wide curtain""",#,"""light pink extra wide boho curtain""",#,#,"""dark teal extra wide boho curtain"""
#,"""gray extra wide boho curtain""","""mustard extra wide boho curtain""",#,"""indigo extra wide woven curtain""","""light grey extra wide boho curtain""","""black grey extra wide boho curtain""","""taupe patio extra wide curtain""","""greige patio extra wide curtain""",#,"""dark pink extra wide boho curtain""",#,#,"""light teal extra wide boho curtain"""
#,"""grayish extra wide boho drape""","""gold extra wide boho drape""",#,"""denim extra wide woven curtain""","""light gray extra wide boho drape""","""dark grey extra wide boho drape""","""tan patio extra wide curtain""","""ivory patio extra wide curtain""",#,"""pink extra wide boho drape""",#,#,"""teal extra wide boho drape"""
#,"""grey extra wide boho drape""","""yellow extra wide boho drape""",#,"""bluish extra wide woven drape""","""silver extra wide boho drape""","""charcoal extra wide boho drape""","""beige patio extra wide curtain""","""cream patio extra wide curtain""",#,"""light pink extra wide boho drape""",#,#,"""dark teal extra wide boho drape"""
#,"""gray extra wide boho drape""","""mustard extra wide boho drape""",#,"""blue extra wide woven drape""","""light grey extra wide boho drape""","""black grey extra wide boho drape""","""light brown patio extra wide curtain""","""off white patio extra wide curtain""",#,"""dark pink extra wide boho drape""",#,#,"""light teal extra wide boho drape"""
#,"""grayish extra wide boho drapery""","""gold extra wide boho drapery""",#,"""indigo extra wide woven drape""","""light gray extra wide boho drapery""","""dark grey extra wide boho drapery""","""burlap patio extra wide drape""","""natural patio extra wide drape""",#,"""pink extra wide boho drapery""",#,#,"""teal extra wide boho drapery"""
#,"""grey extra wide boho drapery""","""yellow extra wide boho drapery""",#,"""denim extra wide woven drape""","""silver extra wide boho drapery""","""charcoal extra wide boho drapery""","""sand patio extra wide drape""","""neutral patio extra wide drape""",#,"""light pink extra wide boho drapery""",#,#,"""dark teal extra wide boho drapery"""
#,"""gray extra wide boho drapery""","""mustard extra wide boho drapery""",#,"""bluish extra wide woven drapery""","""light grey extra wide boho drapery""","""black grey extra wide boho drapery""","""taupe patio extra wide drape""","""greige patio extra wide drape""",#,"""dark pink extra wide boho drapery""",#,#,"""light teal extra wide boho drapery"""
#,"""grayish extra wide boho panel""","""gold extra wide boho panel""",#,"""blue extra wide woven drapery""","""light gray extra wide boho panel""","""dark grey extra wide boho panel""","""tan patio extra wide drape""","""ivory patio extra wide drape""",#,"""pink extra wide boho panel""",#,#,"""teal extra wide boho panel"""
#,"""grey extra wide boho panel""","""yellow extra wide boho panel""",#,"""indigo extra wide woven drapery""","""silver extra wide boho panel""","""charcoal extra wide boho panel""","""beige patio extra wide drape""","""cream patio extra wide drape""",#,"""light pink extra wide boho panel""",#,#,"""dark teal extra wide boho panel"""
#,"""gray extra wide boho panel""","""mustard extra wide boho panel""",#,"""denim extra wide woven drapery""","""light grey extra wide boho panel""","""black grey extra wide boho panel""","""light brown patio extra wide drape""","""off white patio extra wide drape""",#,"""dark pink extra wide boho panel""",#,#,"""light teal extra wide boho panel"""
#,"""grayish extra wide boho window curtain""","""gold extra wide boho window curtain""",#,"""bluish extra wide woven panel""","""light gray extra wide boho window curtain""","""dark grey extra wide boho window curtain""","""burlap patio extra wide drapery""","""natural patio extra wide drapery""",#,"""pink extra wide boho window curtain""",#,#,"""teal extra wide boho window curtain"""
#,"""grey extra wide boho window curtain""","""yellow extra wide boho window curtain""",#,"""blue extra wide woven panel""","""silver extra wide boho window curtain""","""charcoal extra wide boho window curtain""","""sand patio extra wide drapery""","""neutral patio extra wide drapery""",#,"""light pink extra wide boho window curtain""",#,#,"""dark teal extra wide boho window curtain"""
#,"""gray extra wide boho window curtain""","""mustard extra wide boho window curtain""",#,"""indigo extra wide woven panel""","""light grey extra wide boho window curtain""","""black grey extra wide boho window curtain""","""taupe patio extra wide drapery""","""greige patio extra wide drapery""",#,"""dark pink extra wide boho window curtain""",#,#,"""light teal extra wide boho window curtain"""
#,"""grayish extra wide bohemian curtain""","""gold extra wide bohemian curtain""",#,"""denim extra wide woven panel""","""light gray extra wide bohemian curtain""","""dark grey extra wide bohemian curtain""","""tan patio extra wide drapery""","""ivory patio extra wide drapery""",#,"""pink extra wide bohemian curtain""",#,#,"""teal extra wide bohemian curtain"""
#,"""grey extra wide bohemian curtain""","""yellow extra wide bohemian curtain""",#,"""bluish extra wide woven window curtain""","""silver extra wide bohemian curtain""","""charcoal extra wide bohemian curtain""","""beige patio extra wide drapery""","""cream patio extra wide drapery""",#,"""light pink extra wide bohemian curtain""",#,#,"""dark teal extra wide bohemian curtain"""
#,"""gray extra wide bohemian curtain""","""mustard extra wide bohemian curtain""",#,"""blue extra wide woven window curtain""","""light grey extra wide bohemian curtain""","""black grey extra wide bohemian curtain""","""light brown patio extra wide drapery""","""off white patio extra wide drapery""",#,"""dark pink extra wide bohemian curtain""",#,#,"""light teal extra wide bohemian curtain"""
#,"""grayish extra wide bohemian drape""","""gold extra wide bohemian drape""",#,"""indigo extra wide woven window curtain""","""light gray extra wide bohemian drape""","""dark grey extra wide bohemian drape""","""burlap patio extra wide panel""","""natural patio extra wide panel""",#,"""pink extra wide bohemian drape""",#,#,"""teal extra wide bohemian drape"""
#,"""grey extra wide bohemian drape""","""yellow extra wide bohemian drape""",#,"""denim extra wide woven window curtain""","""silver extra wide bohemian drape""","""charcoal extra wide bohemian drape""","""sand patio extra wide panel""","""neutral patio extra wide panel""",#,"""light pink extra wide bohemian drape""",#,#,"""dark teal extra wide bohemian drape"""
#,"""gray extra wide bohemian drape""","""mustard extra wide bohemian drape""",#,"""bluish extra wide linen curtain""","""light grey extra wide bohemian drape""","""black grey extra wide bohemian drape""","""taupe patio extra wide panel""","""greige patio extra wide panel""",#,"""dark pink extra wide bohemian drape""",#,#,"""light teal extra wide bohemian drape"""
#,"""grayish extra wide bohemian drapery""","""gold extra wide bohemian drapery""",#,"""blue extra wide linen curtain""","""light gray extra wide bohemian drapery""","""dark grey extra wide bohemian drapery""","""tan patio extra wide panel""","""ivory patio extra wide panel""",#,"""pink extra wide bohemian drapery""",#,#,"""teal extra wide bohemian drapery"""
#,"""grey extra wide bohemian drapery""","""yellow extra wide bohemian drapery""",#,"""indigo extra wide linen curtain""","""silver extra wide bohemian drapery""","""charcoal extra wide bohemian drapery""","""beige patio extra wide panel""","""cream patio extra wide panel""",#,"""light pink extra wide bohemian drapery""",#,#,"""dark teal extra wide bohemian drapery"""
#,"""gray extra wide bohemian drapery""","""mustard extra wide bohemian drapery""",#,"""denim extra wide linen curtain""","""light grey extra wide bohemian drapery""","""black grey extra wide bohemian drapery""","""light brown patio extra wide panel""","""off white patio extra wide panel""",#,"""dark pink extra wide bohemian drapery""",#,#,"""light teal extra wide bohemian drapery"""
#,"""grayish extra wide bohemian panel""","""gold extra wide bohemian panel""",#,"""bluish extra wide linen drape""","""light gray extra wide bohemian panel""","""dark grey extra wide bohemian panel""","""burlap patio extra wide window curtain""","""natural patio extra wide window curtain""",#,"""pink extra wide bohemian panel""",#,#,"""teal extra wide bohemian panel"""
#,"""grey extra wide bohemian panel""","""yellow extra wide bohemian panel""",#,"""blue extra wide linen drape""","""silver extra wide bohemian panel""","""charcoal extra wide bohemian panel""","""sand patio extra wide window curtain""","""neutral patio extra wide window curtain""",#,"""light pink extra wide bohemian panel""",#,#,"""dark teal extra wide bohemian panel"""
#,"""gray extra wide bohemian panel""","""mustard extra wide bohemian panel""",#,"""indigo extra wide linen drape""","""light grey extra wide bohemian panel""","""black grey extra wide bohemian panel""","""taupe patio extra wide window curtain""","""greige patio extra wide window curtain""",#,"""dark pink extra wide bohemian panel""",#,#,"""light teal extra wide bohemian panel"""
#,"""grayish extra wide bohemian window curtain""","""gold extra wide bohemian window curtain""",#,"""denim extra wide linen drape""","""light gray extra wide bohemian window curtain""","""dark grey extra wide bohemian window curtain""","""tan patio extra wide window curtain""","""ivory patio extra wide window curtain""",#,"""pink extra wide bohemian window curtain""",#,#,"""teal extra wide bohemian window curtain"""
#,"""grey extra wide bohemian window curtain""","""yellow extra wide bohemian window curtain""",#,"""bluish extra wide linen drapery""","""silver extra wide bohemian window curtain""","""charcoal extra wide bohemian window curtain""","""beige patio extra wide window curtain""","""cream patio extra wide window curtain""",#,"""light pink extra wide bohemian window curtain""",#,#,"""dark teal extra wide bohemian window curtain"""
#,"""gray extra wide bohemian window curtain""","""mustard extra wide bohemian window curtain""",#,"""blue extra wide linen drapery""","""light grey extra wide bohemian window curtain""","""black grey extra wide bohemian window curtain""","""light brown patio extra wide window curtain""","""off white patio extra wide window curtain""",#,"""dark pink extra wide bohemian window curtain""",#,#,"""light teal extra wide bohemian window curtain"""
#,"""grayish wide 84 curtain""","""gold wide 84 curtain""",#,"""indigo extra wide linen drapery""","""light gray wide 84 curtain""","""dark grey wide 84 curtain""","""burlap patio wide curtain""","""natural patio wide curtain""",#,"""pink wide 84 curtain""",#,#,"""teal wide 84 curtain"""
#,"""grey wide 84 curtain""","""yellow wide 84 curtain""",#,"""denim extra wide linen drapery""","""silver wide 84 curtain""","""charcoal wide 84 curtain""","""sand patio wide curtain""","""neutral patio wide curtain""",#,"""light pink wide 84 curtain""",#,#,"""dark teal wide 84 curtain"""
#,"""gray wide 84 curtain""","""mustard wide 84 curtain""",#,"""bluish extra wide linen panel""","""light grey wide 84 curtain""","""black grey wide 84 curtain""","""taupe patio wide curtain""","""greige patio wide curtain""",#,"""dark pink wide 84 curtain""",#,#,"""light teal wide 84 curtain"""
#,"""grayish wide 84 drape""","""gold wide 84 drape""",#,"""blue extra wide linen panel""","""light gray wide 84 drape""","""dark grey wide 84 drape""","""tan patio wide curtain""","""ivory patio wide curtain""",#,"""pink wide 84 drape""",#,#,"""teal wide 84 drape"""
#,"""grey wide 84 drape""","""yellow wide 84 drape""",#,"""indigo extra wide linen panel""","""silver wide 84 drape""","""charcoal wide 84 drape""","""beige patio wide curtain""","""cream patio wide curtain""",#,"""light pink wide 84 drape""",#,#,"""dark teal wide 84 drape"""
#,"""gray wide 84 drape""","""mustard wide 84 drape""",#,"""denim extra wide linen panel""","""light grey wide 84 drape""","""black grey wide 84 drape""","""light brown patio wide curtain""","""off white patio wide curtain""",#,"""dark pink wide 84 drape""",#,#,"""light teal wide 84 drape"""
#,"""grayish wide 84 drapery""","""gold wide 84 drapery""",#,"""bluish extra wide linen window curtain""","""light gray wide 84 drapery""","""dark grey wide 84 drapery""","""burlap patio wide drape""","""natural patio wide drape""",#,"""pink wide 84 drapery""",#,#,"""teal wide 84 drapery"""
#,"""grey wide 84 drapery""","""yellow wide 84 drapery""",#,"""blue extra wide linen window curtain""","""silver wide 84 drapery""","""charcoal wide 84 drapery""","""sand patio wide drape""","""neutral patio wide drape""",#,"""light pink wide 84 drapery""",#,#,"""dark teal wide 84 drapery"""
#,"""gray wide 84 drapery""","""mustard wide 84 drapery""",#,"""indigo extra wide linen window curtain""","""light grey wide 84 drapery""","""black grey wide 84 drapery""","""taupe patio wide drape""","""greige patio wide drape""",#,"""dark pink wide 84 drapery""",#,#,"""light teal wide 84 drapery"""
#,"""grayish wide 84 panel""","""gold wide 84 panel""",#,"""denim extra wide linen window curtain""","""light gray wide 84 panel""","""dark grey wide 84 panel""","""tan patio wide drape""","""ivory patio wide drape""",#,"""pink wide 84 panel""",#,#,"""teal wide 84 panel"""
#,"""grey wide 84 panel""","""yellow wide 84 panel""",#,"""bluish extra wide texture curtain""","""silver wide 84 panel""","""charcoal wide 84 panel""","""beige patio wide drape""","""cream patio wide drape""",#,"""light pink wide 84 panel""",#,#,"""dark teal wide 84 panel"""
#,"""gray wide 84 panel""","""mustard wide 84 panel""",#,"""blue extra wide texture curtain""","""light grey wide 84 panel""","""black grey wide 84 panel""","""light brown patio wide drape""","""off white patio wide drape""",#,"""dark pink wide 84 panel""",#,#,"""light teal wide 84 panel"""
#,"""grayish wide 84 window curtain""","""gold wide 84 window curtain""",#,"""indigo extra wide texture curtain""","""light gray wide 84 window curtain""","""dark grey wide 84 window curtain""","""burlap patio wide drapery""","""natural patio wide drapery""",#,"""pink wide 84 window curtain""",#,#,"""teal wide 84 window curtain"""
#,"""grey wide 84 window curtain""","""yellow wide 84 window curtain""",#,"""denim extra wide texture curtain""","""silver wide 84 window curtain""","""charcoal wide 84 window curtain""","""sand patio wide drapery""","""neutral patio wide drapery""",#,"""light pink wide 84 window curtain""",#,#,"""dark teal wide 84 window curtain"""
#,"""gray wide 84 window curtain""","""mustard wide 84 window curtain""",#,"""bluish extra wide texture drape""","""light grey wide 84 window curtain""","""black grey wide 84 window curtain""","""taupe patio wide drapery""","""greige patio wide drapery""",#,"""dark pink wide 84 window curtain""",#,#,"""light teal wide 84 window curtain"""
#,"""grayish wide 85 curtain""","""gold wide 85 curtain""",#,"""blue extra wide texture drape""","""light gray wide 85 curtain""","""dark grey wide 85 curtain""","""tan patio wide drapery""","""ivory patio wide drapery""",#,"""pink wide 85 curtain""",#,#,"""teal wide 85 curtain"""
#,"""grey wide 85 curtain""","""yellow wide 85 curtain""",#,"""indigo extra wide texture drape""","""silver wide 85 curtain""","""charcoal wide 85 curtain""","""beige patio wide drapery""","""cream patio wide drapery""",#,"""light pink wide 85 curtain""",#,#,"""dark teal wide 85 curtain"""
#,"""gray wide 85 curtain""","""mustard wide 85 curtain""",#,"""denim extra wide texture drape""","""light grey wide 85 curtain""","""black grey wide 85 curtain""","""light brown patio wide drapery""","""off white patio wide drapery""",#,"""dark pink wide 85 curtain""",#,#,"""light teal wide 85 curtain"""
#,"""grayish wide 85 drape""","""gold wide 85 drape""",#,"""bluish extra wide texture drapery""","""light gray wide 85 drape""","""dark grey wide 85 drape""","""burlap patio wide panel""","""natural patio wide panel""",#,"""pink wide 85 drape""",#,#,"""teal wide 85 drape"""
#,"""grey wide 85 drape""","""yellow wide 85 drape""",#,"""blue extra wide texture drapery""","""silver wide 85 drape""","""charcoal wide 85 drape""","""sand patio wide panel""","""neutral patio wide panel""",#,"""light pink wide 85 drape""",#,#,"""dark teal wide 85 drape"""
#,"""gray wide 85 drape""","""mustard wide 85 drape""",#,"""indigo extra wide texture drapery""","""light grey wide 85 drape""","""black grey wide 85 drape""","""taupe patio wide panel""","""greige patio wide panel""",#,"""dark pink wide 85 drape""",#,#,"""light teal wide 85 drape"""
#,"""grayish wide 85 drapery""","""gold wide 85 drapery""",#,"""denim extra wide texture drapery""","""light gray wide 85 drapery""","""dark grey wide 85 drapery""","""tan patio wide panel""","""ivory patio wide panel""",#,"""pink wide 85 drapery""",#,#,"""teal wide 85 drapery"""
#,"""grey wide 85 drapery""","""yellow wide 85 drapery""",#,"""bluish extra wide texture panel""","""silver wide 85 drapery""","""charcoal wide 85 drapery""","""beige patio wide panel""","""cream patio wide panel""",#,"""light pink wide 85 drapery""",#,#,"""dark teal wide 85 drapery"""
#,"""gray wide 85 drapery""","""mustard wide 85 drapery""",#,"""blue extra wide texture panel""","""light grey wide 85 drapery""","""black grey wide 85 drapery""","""light brown patio wide panel""","""off white patio wide panel""",#,"""dark pink wide 85 drapery""",#,#,"""light teal wide 85 drapery"""
#,"""grayish wide 85 panel""","""gold wide 85 panel""",#,"""indigo extra wide texture panel""","""light gray wide 85 panel""","""dark grey wide 85 panel""","""burlap patio wide window curtain""","""natural patio wide window curtain""",#,"""pink wide 85 panel""",#,#,"""teal wide 85 panel"""
#,"""grey wide 85 panel""","""yellow wide 85 panel""",#,"""denim extra wide texture panel""","""silver wide 85 panel""","""charcoal wide 85 panel""","""sand patio wide window curtain""","""neutral patio wide window curtain""",#,"""light pink wide 85 panel""",#,#,"""dark teal wide 85 panel"""
#,"""gray wide 85 panel""","""mustard wide 85 panel""",#,"""bluish extra wide texture window curtain""","""light grey wide 85 panel""","""black grey wide 85 panel""","""taupe patio wide window curtain""","""greige patio wide window curtain""",#,"""dark pink wide 85 panel""",#,#,"""light teal wide 85 panel"""
#,"""grayish wide 85 window curtain""","""gold wide 85 window curtain""",#,"""blue extra wide texture window curtain""","""light gray wide 85 window curtain""","""dark grey wide 85 window curtain""","""tan patio wide window curtain""","""ivory patio wide window curtain""",#,"""pink wide 85 window curtain""",#,#,"""teal wide 85 window curtain"""
#,"""grey wide 85 window curtain""","""yellow wide 85 window curtain""",#,"""indigo extra wide texture window curtain""","""silver wide 85 window curtain""","""charcoal wide 85 window curtain""","""beige patio wide window curtain""","""cream patio wide window curtain""",#,"""light pink wide 85 window curtain""",#,#,"""dark teal wide 85 window curtain"""
#,"""gray wide 85 window curtain""","""mustard wide 85 window curtain""",#,"""denim extra wide texture window curtain""","""light grey wide 85 window curtain""","""black grey wide 85 window curtain""","""light brown patio wide window curtain""","""off white patio wide window curtain""",#,"""dark pink wide 85 window curtain""",#,#,"""light teal wide 85 window curtain"""
#,"""grayish wide 86 curtain""","""gold wide 86 curtain""",#,"""bluish extra wide tweed curtain""","""light gray wide 86 curtain""","""dark grey wide 86 curtain""","""burlap patio double curtain""","""natural patio double curtain""",#,"""pink wide 86 curtain""",#,#,"""teal wide 86 curtain"""
#,"""grey wide 86 curtain""","""yellow wide 86 curtain""",#,"""blue extra wide tweed curtain""","""silver wide 86 curtain""","""charcoal wide 86 curtain""","""sand patio double curtain""","""neutral patio double curtain""",#,"""light pink wide 86 curtain""",#,#,"""dark teal wide 86 curtain"""
#,"""gray wide 86 curtain""","""mustard wide 86 curtain""",#,"""indigo extra wide tweed curtain""","""light grey wide 86 curtain""","""black grey wide 86 curtain""","""taupe patio double curtain""","""greige patio double curtain""",#,"""dark pink wide 86 curtain""",#,#,"""light teal wide 86 curtain"""
#,"""grayish wide 86 drape""","""gold wide 86 drape""",#,"""denim extra wide tweed curtain""","""light gray wide 86 drape""","""dark grey wide 86 drape""","""tan patio double curtain""","""ivory patio double curtain""",#,"""pink wide 86 drape""",#,#,"""teal wide 86 drape"""
#,"""grey wide 86 drape""","""yellow wide 86 drape""",#,"""bluish extra wide tweed drape""","""silver wide 86 drape""","""charcoal wide 86 drape""","""beige patio double curtain""","""cream patio double curtain""",#,"""light pink wide 86 drape""",#,#,"""dark teal wide 86 drape"""
#,"""gray wide 86 drape""","""mustard wide 86 drape""",#,"""blue extra wide tweed drape""","""light grey wide 86 drape""","""black grey wide 86 drape""","""light brown patio double curtain""","""off white patio double curtain""",#,"""dark pink wide 86 drape""",#,#,"""light teal wide 86 drape"""
#,"""grayish wide 86 drapery""","""gold wide 86 drapery""",#,"""indigo extra wide tweed drape""","""light gray wide 86 drapery""","""dark grey wide 86 drapery""","""burlap patio double drape""","""natural patio double drape""",#,"""pink wide 86 drapery""",#,#,"""teal wide 86 drapery"""
#,"""grey wide 86 drapery""","""yellow wide 86 drapery""",#,"""denim extra wide tweed drape""","""silver wide 86 drapery""","""charcoal wide 86 drapery""","""sand patio double drape""","""neutral patio double drape""",#,"""light pink wide 86 drapery""",#,#,"""dark teal wide 86 drapery"""
#,"""gray wide 86 drapery""","""mustard wide 86 drapery""",#,"""bluish extra wide tweed drapery""","""light grey wide 86 drapery""","""black grey wide 86 drapery""","""taupe patio double drape""","""greige patio double drape""",#,"""dark pink wide 86 drapery""",#,#,"""light teal wide 86 drapery"""
#,"""grayish wide 86 panel""","""gold wide 86 panel""",#,"""blue extra wide tweed drapery""","""light gray wide 86 panel""","""dark grey wide 86 panel""","""tan patio double drape""","""ivory patio double drape""",#,"""pink wide 86 panel""",#,#,"""teal wide 86 panel"""
#,"""grey wide 86 panel""","""yellow wide 86 panel""",#,"""indigo extra wide tweed drapery""","""silver wide 86 panel""","""charcoal wide 86 panel""","""beige patio double drape""","""cream patio double drape""",#,"""light pink wide 86 panel""",#,#,"""dark teal wide 86 panel"""
#,"""gray wide 86 panel""","""mustard wide 86 panel""",#,"""denim extra wide tweed drapery""","""light grey wide 86 panel""","""black grey wide 86 panel""","""light brown patio double drape""","""off white patio double drape""",#,"""dark pink wide 86 panel""",#,#,"""light teal wide 86 panel"""
#,"""grayish wide 86 window curtain""","""gold wide 86 window curtain""",#,"""bluish extra wide tweed panel""","""light gray wide 86 window curtain""","""dark grey wide 86 window curtain""","""burlap patio double drapery""","""natural patio double drapery""",#,"""pink wide 86 window curtain""",#,#,"""teal wide 86 window curtain"""
#,"""grey wide 86 window curtain""","""yellow wide 86 window curtain""",#,"""blue extra wide tweed panel""","""silver wide 86 window curtain""","""charcoal wide 86 window curtain""","""sand patio double drapery""","""neutral patio double drapery""",#,"""light pink wide 86 window curtain""",#,#,"""dark teal wide 86 window curtain"""
#,"""gray wide 86 window curtain""","""mustard wide 86 window curtain""",#,"""indigo extra wide tweed panel""","""light grey wide 86 window curtain""","""black grey wide 86 window curtain""","""taupe patio double drapery""","""greige patio double drapery""",#,"""dark pink wide 86 window curtain""",#,#,"""light teal wide 86 window curtain"""
#,"""grayish wide 95 curtain""","""gold wide 95 curtain""",#,"""denim extra wide tweed panel""","""light gray wide 95 curtain""","""dark grey wide 95 curtain""","""tan patio double drapery""","""ivory patio double drapery""",#,"""pink wide 95 curtain""",#,#,"""teal wide 95 curtain"""
#,"""grey wide 95 curtain""","""yellow wide 95 curtain""",#,"""bluish extra wide tweed window curtain""","""silver wide 95 curtain""","""charcoal wide 95 curtain""","""beige patio double drapery""","""cream patio double drapery""",#,"""light pink wide 95 curtain""",#,#,"""dark teal wide 95 curtain"""
#,"""gray wide 95 curtain""","""mustard wide 95 curtain""",#,"""blue extra wide tweed window curtain""","""light grey wide 95 curtain""","""black grey wide 95 curtain""","""light brown patio double drapery""","""off white patio double drapery""",#,"""dark pink wide 95 curtain""",#,#,"""light teal wide 95 curtain"""
#,"""grayish wide 95 drape""","""gold wide 95 drape""",#,"""indigo extra wide tweed window curtain""","""light gray wide 95 drape""","""dark grey wide 95 drape""","""burlap patio double panel""","""natural patio double panel""",#,"""pink wide 95 drape""",#,#,"""teal wide 95 drape"""
#,"""grey wide 95 drape""","""yellow wide 95 drape""",#,"""denim extra wide tweed window curtain""","""silver wide 95 drape""","""charcoal wide 95 drape""","""sand patio double panel""","""neutral patio double panel""",#,"""light pink wide 95 drape""",#,#,"""dark teal wide 95 drape"""
#,"""gray wide 95 drape""","""mustard wide 95 drape""",#,"""bluish extra wide chambray curtain""","""light grey wide 95 drape""","""black grey wide 95 drape""","""taupe patio double panel""","""greige patio double panel""",#,"""dark pink wide 95 drape""",#,#,"""light teal wide 95 drape"""
#,"""grayish wide 95 drapery""","""gold wide 95 drapery""",#,"""blue extra wide chambray curtain""","""light gray wide 95 drapery""","""dark grey wide 95 drapery""","""tan patio double panel""","""ivory patio double panel""",#,"""pink wide 95 drapery""",#,#,"""teal wide 95 drapery"""
#,"""grey wide 95 drapery""","""yellow wide 95 drapery""",#,"""indigo extra wide chambray curtain""","""silver wide 95 drapery""","""charcoal wide 95 drapery""","""beige patio double panel""","""cream patio double panel""",#,"""light pink wide 95 drapery""",#,#,"""dark teal wide 95 drapery"""
#,"""gray wide 95 drapery""","""mustard wide 95 drapery""",#,"""denim extra wide chambray curtain""","""light grey wide 95 drapery""","""black grey wide 95 drapery""","""light brown patio double panel""","""off white patio double panel""",#,"""dark pink wide 95 drapery""",#,#,"""light teal wide 95 drapery"""
#,"""grayish wide 95 panel""","""gold wide 95 panel""",#,"""bluish extra wide chambray drape""","""light gray wide 95 panel""","""dark grey wide 95 panel""","""burlap patio double window curtain""","""natural patio double window curtain""",#,"""pink wide 95 panel""",#,#,"""teal wide 95 panel"""
